Movie_Id,Movie_Name,Similar_To
110,Trois couleurs : Rouge,The Ghost and Mrs. Muir
426,Vertigo,The Ghost and Mrs. Muir
47867,Gordy,Lost Horizon
58372,Reckless,Lost Horizon
54850,Loaded,Lost Horizon
124619,Lotto Land,Lost Horizon
251,Ghost,Lost Horizon
99040,Le confessionnal,Lost Horizon
12665,Powder,Lost Horizon
139405,Across the Sea of Time,Lost Horizon
30765,The Amazing Panda Adventure,Lost Horizon
10714,The Jungle Book,Lost Horizon
28288,The Gay Divorcee,Top Hat
13320,Funny Face,Top Hat
40206,The Inspector General,Top Hat
17281,Gigi,Top Hat
83718,What Happened Was...,Top Hat
31911,Mr. Wonderful,Top Hat
909,Meet Me in St. Louis,Top Hat
2769,An American in Paris,Top Hat
29376,The Band Wagon,Top Hat
17402,Miami Rhapsody,Top Hat
38129,Martin Lawrence: You So Crazy,To Be or Not to Be
13562,My Man Godfrey,To Be or Not to Be
1859,Ninotchka,To Be or Not to Be
11858,Renaissance Man,To Be or Not to Be
9255,Hot Shots! Part Deux,To Be or Not to Be
349394,À la mode,To Be or Not to Be
23637,Io speriamo che me la cavo,To Be or Not to Be
532,A Close Shave,To Be or Not to Be
25739,L'associé,To Be or Not to Be
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,To Be or Not to Be
83718,What Happened Was...,My Man Godfrey
31911,Mr. Wonderful,My Man Godfrey
28288,The Gay Divorcee,My Man Godfrey
17402,Miami Rhapsody,My Man Godfrey
60855,Double Happiness,My Man Godfrey
16771,Barcelona,My Man Godfrey
47507,Métisse,My Man Godfrey
28628,Stonewall,My Man Godfrey
15602,Grumpier Old Men,My Man Godfrey
10324,If Lucy Fell,My Man Godfrey
11853,Bad Girls,Giant
26744,Force of Evil,Giant
124619,Lotto Land,Giant
11310,City Slickers II: The Legend of Curly's Gold,Giant
288173,Hostile Intentions,Giant
87190,Pharaoh's  Army,Giant
410921,Nothing to Lose,Giant
47260,Caught,Giant
30765,The Amazing Panda Adventure,Giant
47504,Little Odessa,Giant
124619,Lotto Land,East of Eden
29682,So Dear to My Heart,East of Eden
117730,Etz Hadomim Tafus,East of Eden
114089,Bye-Bye,East of Eden
2897,Around the World in Eighty Days,East of Eden
261,Cat on a Hot Tin Roof,East of Eden
159185,Pao Da Shuang Deng,East of Eden
36447,Carried Away,East of Eden
6620,Sabrina,East of Eden
381,To Catch a Thief,East of Eden
13562,My Man Godfrey,The Thin Man
963,The Maltese Falcon,The Thin Man
62488,Destiny Turns on the Radio,The Thin Man
41579,Getting Even with Dad,The Thin Man
28121,A Thin Line Between Love and Hate,The Thin Man
25440,Widows' Peak,The Thin Man
37144,True Crime,The Thin Man
22588,Radioland Murders,The Thin Man
18713,The Jerky Boys,The Thin Man
20306,Swimming with Sharks,The Thin Man
32574,Meet John Doe,His Girl Friday
3083,Mr. Smith Goes to Washington,His Girl Friday
43795,Penny Serenade,His Girl Friday
83718,What Happened Was...,His Girl Friday
44281,Asfour Stah,His Girl Friday
20758,Father of the Bride,His Girl Friday
32622,Angela,His Girl Friday
58372,Reckless,His Girl Friday
124613,Brothers in Trouble,His Girl Friday
124619,Lotto Land,His Girl Friday
239,Some Like It Hot,Around the World in Eighty Days
213,North by Northwest,Around the World in Eighty Days
6620,Sabrina,Around the World in Eighty Days
599,Sunset Boulevard,Around the World in Eighty Days
220,East of Eden,Around the World in Eighty Days
10869,Herbie Rides Again,Around the World in Eighty Days
37108,A Kid in King Arthur's Court,Around the World in Eighty Days
14136,The Love Bug,Around the World in Eighty Days
9607,Super Mario Bros.,Around the World in Eighty Days
22733,Beat the Devil,Around the World in Eighty Days
3083,Mr. Smith Goes to Washington,It's a Wonderful Life
3598,Lost Horizon,It's a Wonderful Life
47867,Gordy,It's a Wonderful Life
408,Snow White and the Seven Dwarfs,It's a Wonderful Life
15,Citizen Kane,It's a Wonderful Life
29682,So Dear to My Heart,It's a Wonderful Life
14334,The Secret of Roan Inish,It's a Wonderful Life
43475,Gumby: The Movie,It's a Wonderful Life
3078,It Happened One Night,It's a Wonderful Life
32574,Meet John Doe,It's a Wonderful Life
3085,His Girl Friday,Mr. Smith Goes to Washington
1585,It's a Wonderful Life,Mr. Smith Goes to Washington
15,Citizen Kane,Mr. Smith Goes to Washington
3598,Lost Horizon,Mr. Smith Goes to Washington
32574,Meet John Doe,Mr. Smith Goes to Washington
43795,Penny Serenade,Mr. Smith Goes to Washington
29682,So Dear to My Heart,Mr. Smith Goes to Washington
26378,They Made Me a Criminal,Mr. Smith Goes to Washington
303,Notorious,Mr. Smith Goes to Washington
3529,The Thin Man,Mr. Smith Goes to Washington
40206,The Inspector General,Bringing Up Baby
43795,Penny Serenade,Bringing Up Baby
83718,What Happened Was...,Bringing Up Baby
31911,Mr. Wonderful,Bringing Up Baby
981,The Philadelphia Story,Bringing Up Baby
3078,It Happened One Night,Bringing Up Baby
17402,Miami Rhapsody,Bringing Up Baby
60855,Double Happiness,Bringing Up Baby
16771,Barcelona,Bringing Up Baby
47507,Métisse,Bringing Up Baby
8356,An Affair to Remember,Penny Serenade
8391,When Night Is Falling,Penny Serenade
83718,What Happened Was...,Penny Serenade
124460,Country Life,Penny Serenade
131957,Nina Takes a Lover,Penny Serenade
18620,Go Fish,Penny Serenade
124304,De eso no se habla,Penny Serenade
124619,Lotto Land,Penny Serenade
381,To Catch a Thief,Penny Serenade
18069,8 Seconds,Penny Serenade
124619,Lotto Land,The Scarlet Letter
117730,Etz Hadomim Tafus,The Scarlet Letter
114089,Bye-Bye,The Scarlet Letter
159185,Pao Da Shuang Deng,The Scarlet Letter
31546,American Buffalo,The Scarlet Letter
11985,愛情萬歲,The Scarlet Letter
51352,Anne Frank Remembered,The Scarlet Letter
47867,Gordy,The Scarlet Letter
29973,Cobb,The Scarlet Letter
27768,Some Folks Call It a Sling Blade,The Scarlet Letter
25440,Widows' Peak,Lady of Burlesque
83718,What Happened Was...,Lady of Burlesque
28121,A Thin Line Between Love and Hate,Lady of Burlesque
37667,Captives,Lady of Burlesque
22688,Angel on My Shoulder,Lady of Burlesque
426,Vertigo,Lady of Burlesque
31911,Mr. Wonderful,Lady of Burlesque
8984,Disclosure,Lady of Burlesque
54850,Loaded,Lady of Burlesque
54285,삼공일 삼공이,Lady of Burlesque
124619,Lotto Land,Of Human Bondage
22657,Algiers,Of Human Bondage
117730,Etz Hadomim Tafus,Of Human Bondage
114089,Bye-Bye,Of Human Bondage
23114,Little Lord Fauntleroy,Of Human Bondage
159185,Pao Da Shuang Deng,Of Human Bondage
31546,American Buffalo,Of Human Bondage
11985,愛情萬歲,Of Human Bondage
705,All About Eve,Of Human Bondage
51352,Anne Frank Remembered,Of Human Bondage
10869,Herbie Rides Again,Angel on My Shoulder
83718,What Happened Was...,Angel on My Shoulder
31911,Mr. Wonderful,Angel on My Shoulder
58372,Reckless,Angel on My Shoulder
50001,Lady of Burlesque,Angel on My Shoulder
62488,Destiny Turns on the Radio,Angel on My Shoulder
17402,Miami Rhapsody,Angel on My Shoulder
60855,Double Happiness,Angel on My Shoulder
16771,Barcelona,Angel on My Shoulder
47507,Métisse,Angel on My Shoulder
43905,Of Human Bondage,Little Lord Fauntleroy
47867,Gordy,Little Lord Fauntleroy
40628,Two Bits,Little Lord Fauntleroy
46785,بادکنک سفید,Little Lord Fauntleroy
124619,Lotto Land,Little Lord Fauntleroy
22657,Algiers,Little Lord Fauntleroy
52856,Unstrung Heroes,Little Lord Fauntleroy
43535,A Simple Twist of Fate,Little Lord Fauntleroy
139405,Across the Sea of Time,Little Lord Fauntleroy
11907,Keiner liebt mich,Little Lord Fauntleroy
26203,Blink,They Made Me a Criminal
54850,Loaded,They Made Me a Criminal
99040,Le confessionnal,They Made Me a Criminal
963,The Maltese Falcon,They Made Me a Criminal
8984,Disclosure,They Made Me a Criminal
1592,Primal Fear,They Made Me a Criminal
381,To Catch a Thief,They Made Me a Criminal
28732,Fall Time,They Made Me a Criminal
37144,True Crime,They Made Me a Criminal
10731,The Client,They Made Me a Criminal
3080,Top Hat,The Inspector General
17281,Gigi,The Inspector General
83718,What Happened Was...,The Inspector General
31911,Mr. Wonderful,The Inspector General
28288,The Gay Divorcee,The Inspector General
13320,Funny Face,The Inspector General
909,Meet Me in St. Louis,The Inspector General
2769,An American in Paris,The Inspector General
3078,It Happened One Night,The Inspector General
22657,Algiers,The Inspector General
13562,My Man Godfrey,Angel and the Badman
34444,Even Cowgirls Get the Blues,Angel and the Badman
8391,When Night Is Falling,Angel and the Badman
83718,What Happened Was...,Angel and the Badman
31911,Mr. Wonderful,Angel and the Badman
124460,Country Life,Angel and the Badman
131957,Nina Takes a Lover,Angel and the Badman
18620,Go Fish,Angel and the Badman
124304,De eso no se habla,Angel and the Badman
1712,Giant,Angel and the Badman
381,To Catch a Thief,The 39 Steps
567,Rear Window,The 39 Steps
109478,Power 98,The 39 Steps
426,Vertigo,The 39 Steps
226229,Mirage,The 39 Steps
11074,Striking Distance,The 39 Steps
4174,Spellbound,The 39 Steps
54850,Loaded,The 39 Steps
54285,삼공일 삼공이,The 39 Steps
99040,Le confessionnal,The 39 Steps
124645,Two Deaths,A Walk in the Sun
124619,Lotto Land,A Walk in the Sun
95963,The Walking Dead,A Walk in the Sun
87190,Pharaoh's  Army,A Walk in the Sun
151489,Hedd Wyn,A Walk in the Sun
73067,Frankie Starlight,A Walk in the Sun
81949,Un été inoubliable,A Walk in the Sun
117730,Etz Hadomim Tafus,A Walk in the Sun
114089,Bye-Bye,A Walk in the Sun
27098,Lust och fägring stor,A Walk in the Sun
35115,"Davy Crockett, King of the Wild Frontier",The Outlaw
11853,Bad Girls,The Outlaw
9091,Sudden Death,The Outlaw
30765,The Amazing Panda Adventure,The Outlaw
28732,Fall Time,The Outlaw
22660,Old Yeller,The Outlaw
45325,Tom and Huck,The Outlaw
4954,Drop Zone,The Outlaw
29918,Lassie,The Outlaw
17585,Surviving the Game,The Outlaw
56428,Beyond Bedlam,Night of the Living Dead
54285,삼공일 삼공이,Night of the Living Dead
34996,The Addiction,Night of the Living Dead
34574,Nadja,Night of the Living Dead
11655,Cronos,Night of the Living Dead
9102,Screamers,Night of the Living Dead
12158,Vampire in Brooklyn,Night of the Living Dead
11980,The Prophecy,Night of the Living Dead
92769,Relative Fear,Night of the Living Dead
187851,They Bite,Night of the Living Dead
22733,Beat the Devil,The African Queen
78802,"Guillaumet, les ailes du courage",The African Queen
73067,Frankie Starlight,The African Queen
278939,Girl in the Cadillac,The African Queen
81949,Un été inoubliable,The African Queen
121357,Golden Earrings,The African Queen
27098,Lust och fägring stor,The African Queen
22649,A Farewell to Arms,The African Queen
4476,Legends of the Fall,The African Queen
56077,Talk of Angels,The African Queen
488,The African Queen,Beat the Devil
28732,Fall Time,Beat the Devil
278939,Girl in the Cadillac,Beat the Devil
83718,What Happened Was...,Beat the Devil
11853,Bad Girls,Beat the Devil
26258,Bushwhacked,Beat the Devil
16771,Barcelona,Beat the Devil
47507,Métisse,Beat the Devil
28628,Stonewall,Beat the Devil
410921,Nothing to Lose,Beat the Devil
57575,The Last Time I Saw Paris,Cat on a Hot Tin Roof
8391,When Night Is Falling,Cat on a Hot Tin Roof
83718,What Happened Was...,Cat on a Hot Tin Roof
124460,Country Life,Cat on a Hot Tin Roof
20758,Father of the Bride,Cat on a Hot Tin Roof
131957,Nina Takes a Lover,Cat on a Hot Tin Roof
18620,Go Fish,Cat on a Hot Tin Roof
124304,De eso no se habla,Cat on a Hot Tin Roof
124619,Lotto Land,Cat on a Hot Tin Roof
18069,8 Seconds,Cat on a Hot Tin Roof
261,Cat on a Hot Tin Roof,The Last Time I Saw Paris
8391,When Night Is Falling,The Last Time I Saw Paris
83718,What Happened Was...,The Last Time I Saw Paris
124460,Country Life,The Last Time I Saw Paris
20758,Father of the Bride,The Last Time I Saw Paris
131957,Nina Takes a Lover,The Last Time I Saw Paris
18620,Go Fish,The Last Time I Saw Paris
124304,De eso no se habla,The Last Time I Saw Paris
124619,Lotto Land,The Last Time I Saw Paris
18069,8 Seconds,The Last Time I Saw Paris
83718,What Happened Was...,Meet John Doe
18299,Love in the Afternoon,Meet John Doe
16771,Barcelona,Meet John Doe
47507,Métisse,Meet John Doe
28628,Stonewall,Meet John Doe
68274,Moonlight and Valentino,Meet John Doe
63020,The Perez Family,Meet John Doe
50463,The Favor,Meet John Doe
10635,Threesome,Meet John Doe
161070,August,Meet John Doe
43634,Boys,Algiers
37667,Captives,Algiers
40206,The Inspector General,Algiers
43905,Of Human Bondage,Algiers
110,Trois couleurs : Rouge,Algiers
8391,When Night Is Falling,Algiers
83718,What Happened Was...,Algiers
124460,Country Life,Algiers
20758,Father of the Bride,Algiers
8984,Disclosure,Algiers
38129,Martin Lawrence: You So Crazy,Something to Sing About
40206,The Inspector General,Something to Sing About
349394,À la mode,Something to Sing About
32574,Meet John Doe,Something to Sing About
23637,Io speriamo che me la cavo,Something to Sing About
532,A Close Shave,Something to Sing About
25739,L'associé,Something to Sing About
31643,Jimmy Hollywood,Something to Sing About
12121,Made in America,Something to Sing About
83718,What Happened Was...,Something to Sing About
73067,Frankie Starlight,A Farewell to Arms
81949,Un été inoubliable,A Farewell to Arms
27098,Lust och fägring stor,A Farewell to Arms
56077,Talk of Angels,A Farewell to Arms
18299,Love in the Afternoon,A Farewell to Arms
8391,When Night Is Falling,A Farewell to Arms
83718,What Happened Was...,A Farewell to Arms
124460,Country Life,A Farewell to Arms
124645,Two Deaths,A Farewell to Arms
38884,Land and Freedom,A Farewell to Arms
3598,Lost Horizon,Moonlight Murder
108,Trois couleurs : Bleu,Moonlight Murder
22588,Radioland Murders,Moonlight Murder
27854,For Whom the Bell Tolls,Moonlight Murder
20967,Thirty Two Short Films About Glenn Gould,Moonlight Murder
54850,Loaded,Moonlight Murder
54285,삼공일 삼공이,Moonlight Murder
66634,Dingo,Moonlight Murder
99040,Le confessionnal,Moonlight Murder
43634,Boys,Moonlight Murder
14334,The Secret of Roan Inish,Nothing Personal
124645,Two Deaths,Nothing Personal
124619,Lotto Land,Nothing Personal
221917,The Run of the Country,Nothing Personal
52038,A Man of No Importance,Nothing Personal
22279,An Awfully Big Adventure,Nothing Personal
18989,Moll Flanders,Nothing Personal
1770,Michael Collins,Nothing Personal
117730,Etz Hadomim Tafus,Nothing Personal
114089,Bye-Bye,Nothing Personal
38955,超级计划,Huang jia shi jie
117164,Guardian Angel,Huang jia shi jie
117730,Etz Hadomim Tafus,Huang jia shi jie
11134,警察故事 III：超級警察,Huang jia shi jie
88030,Tigrero: A Film That Was Never Made,Huang jia shi jie
51352,Anne Frank Remembered,Huang jia shi jie
23637,Io speriamo che me la cavo,Huang jia shi jie
131232,Due Amici,Huang jia shi jie
226229,Mirage,Huang jia shi jie
123763,"Yo, la peor de todas",Huang jia shi jie
56583,The Saint of Fort Washington,Dangerous Ground
124619,Lotto Land,Dangerous Ground
34615,"Cry, the Beloved Country",Dangerous Ground
117730,Etz Hadomim Tafus,Dangerous Ground
114089,Bye-Bye,Dangerous Ground
16417,Yankee Zulu,Dangerous Ground
6071,Kiss of Death,Dangerous Ground
159185,Pao Da Shuang Deng,Dangerous Ground
16295,Higher Learning,Dangerous Ground
31546,American Buffalo,Dangerous Ground
426,Vertigo,Picnic
8391,When Night Is Falling,Picnic
83718,What Happened Was...,Picnic
124460,Country Life,Picnic
131957,Nina Takes a Lover,Picnic
18620,Go Fish,Picnic
124304,De eso no se habla,Picnic
124619,Lotto Land,Picnic
18069,8 Seconds,Picnic
16771,Barcelona,Picnic
712,Four Weddings and a Funeral,Madagascar Skin
862,Toy Story,Madagascar Skin
8844,Jumanji,Madagascar Skin
15602,Grumpier Old Men,Madagascar Skin
31357,Waiting to Exhale,Madagascar Skin
11862,Father of the Bride Part II,Madagascar Skin
949,Heat,Madagascar Skin
11860,Sabrina,Madagascar Skin
45325,Tom and Huck,Madagascar Skin
9091,Sudden Death,Madagascar Skin
83718,What Happened Was...,The Pompatus of Love
16771,Barcelona,The Pompatus of Love
47507,Métisse,The Pompatus of Love
28628,Stonewall,The Pompatus of Love
8447,Angels and Insects,The Pompatus of Love
68274,Moonlight and Valentino,The Pompatus of Love
63020,The Perez Family,The Pompatus of Love
50463,The Favor,The Pompatus of Love
10635,Threesome,The Pompatus of Love
161070,August,The Pompatus of Love
42981,Frank and Ollie,Small Wonders
24257,The Endless Summer 2,Small Wonders
85778,Maya Lin: A Strong Clear Vision,Small Wonders
52059,The Gate of Heavenly Peace,Small Wonders
123360,From the Journals of Jean Seberg,Small Wonders
316098,Brother Minister: The Assassination of Malcolm X,Small Wonders
43475,Gumby: The Movie,Small Wonders
14275,Hoop Dreams,Small Wonders
88030,Tigrero: A Film That Was Never Made,Small Wonders
51352,Anne Frank Remembered,Small Wonders
30765,The Amazing Panda Adventure,Fly Away Home
45325,Tom and Huck,Fly Away Home
29918,Lassie,Fly Away Home
139405,Across the Sea of Time,Fly Away Home
10714,The Jungle Book,Fly Away Home
11479,Un indien dans la ville,Fly Away Home
28732,Fall Time,Fly Away Home
21352,Andre,Fly Away Home
55731,Race the Sun,Fly Away Home
27985,Far from Home: The Adventures of Yellow Dog,Fly Away Home
8391,When Night Is Falling,Bliss
83718,What Happened Was...,Bliss
124460,Country Life,Bliss
131957,Nina Takes a Lover,Bliss
291731,Homage,Bliss
18620,Go Fish,Bliss
124304,De eso no se habla,Bliss
124619,Lotto Land,Bliss
2759,"The Adventures of Priscilla, Queen of the Desert",Bliss
18069,8 Seconds,Bliss
52856,Unstrung Heroes,Grace of My Heart
11062,City Hall,Grace of My Heart
577,To Die For,Grace of My Heart
11962,Joe's Apartment,Grace of My Heart
1689,Little Buddha,Grace of My Heart
83718,What Happened Was...,Grace of My Heart
31911,Mr. Wonderful,Grace of My Heart
44281,Asfour Stah,Grace of My Heart
32622,Angela,Grace of My Heart
58372,Reckless,Grace of My Heart
11101,Stalingrad,Schlafes Bruder
124619,Lotto Land,Schlafes Bruder
278978,Und keiner weint mir nach,Schlafes Bruder
105045,Das Versprechen,Schlafes Bruder
117730,Etz Hadomim Tafus,Schlafes Bruder
114089,Bye-Bye,Schlafes Bruder
12632,Kaspar Hauser,Schlafes Bruder
159185,Pao Da Shuang Deng,Schlafes Bruder
31546,American Buffalo,Schlafes Bruder
11985,愛情萬歲,Schlafes Bruder
9091,Sudden Death,Maximum Risk
11667,Street Fighter,Maximum Risk
28732,Fall Time,Maximum Risk
